172939,Residential,3150,Duplex O/S,2.0,1914.0,13.0,2192.0,2,6.0,2,0,400000,NO
173256,Residential,3170,Duplex O/S,2.0,1910.0,25.0,3362.0,2,12.0,2,0,400000,NO
173692,Residential,3170,Duplex O/S,2.0,1909.0,13.0,2997.0,2,6.0,2,0,400000,NO
187936,Residential,2910,Res O/S A & 1/2,1.5,1890.0,8.0,1692.0,1,3.0,2,0,400000,NO
189672,Residential,3190,Res O/S 2sty +,2.0,1897.0,8.0,2086.0,1,4.0,1,1,400000,NO
220173,Commercial,6274,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",2.0,1934.0,0.0,6476.0,7,3.0,0,0,400000,NO
227495,Residential,4540,Duplex O/S,2.0,1913.0,11.0,2264.0,2,5.0,2,0,400000,NO
243057,Residential,4600,Colonial,2.0,1905.0,8.0,1496.0,1,3.0,1,1,400000,NO
174967,Residential,3170,Duplex O/S,2.0,1892.0,12.0,2496.0,2,6.0,2,0,399900,NO
227961,Residential,4540,Dplx Bungalow,2.0,1921.0,10.0,2111.0,2,4.0,2,0,399900,NO
241975,Residential,4580,Milwaukee Bungalow,1.5,1926.0,14.0,2073.0,1,7.0,2,0,399900,NO
216631,Residential,4510,Duplex-Cottage,2.0,1890.0,9.0,2548.0,2,5.0,2,1,399000,NO
173437,Residential,3160,Triplex,2.0,1905.0,17.0,3544.0,3,7.0,3,0,395000,NO
173772,Residential,3170,Duplex O/S,1.0,1912.0,9.0,2300.0,2,4.0,2,1,395000,NO
240965,Residential,4580,Milwaukee Bungalow,1.5,1926.0,7.0,1496.0,1,3.0,1,1,395000,NO
242038,Residential,4580,Milwaukee Bungalow,1.0,1926.0,6.0,1570.0,1,3.0,2,0,395000,NO
102605,Residential,240,Colonial,2.0,2001.0,8.0,2431.0,1,4.0,2,1,394900,NO
234830,Residential,4340,Colonial,2.0,2005.0,7.0,2251.0,1,3.0,2,1,394000,NO
174975,Residential,3170,Duplex O/S,2.0,1909.0,12.0,3330.0,2,6.0,3,0,392500,NO
173685,Residential,3170,Duplex O/S,2.0,1908.0,10.0,2572.0,2,4.0,2,0,390000,NO
189704,Residential,3190,Duplex O/S,2.0,1902.0,14.0,2660.0,2,6.0,2,0,390000,NO
226264,Residential,4910,Triplex,2.0,1914.0,29.0,3382.0,2,14.0,3,0,390000,NO
225952,Residential,4910,Res O/S A & 1/2,1.5,1896.0,8.0,1652.0,1,4.0,2,0,389900,NO
247112,Residential,4425,Colonial,2.0,2002.0,8.0,2690.0,1,5.0,2,1,389000,NO
242208,Residential,4610,Dplx Bungalow,2.0,1928.0,10.0,2134.0,2,4.0,2,0,388800,NO
174973,Residential,3170,Duplex O/S,2.0,1909.0,12.0,2480.0,2,6.0,2,0,388100,NO
199293,Residential,3240,Triplex,2.0,1890.0,11.0,2573.0,3,5.0,3,0,386100,NO
151342,Residential,3060,Res O/S 2sty +,2.0,1904.0,9.0,1555.0,1,5.0,3,1,385000,NO
152361,Residential,3150,Res O/S 2sty +,2.0,1923.0,6.0,1372.0,1,3.0,2,0,385000,NO
174771,Residential,3170,Res O/S 2sty +,2.0,1905.0,7.0,1966.0,1,4.0,2,1,385000,NO
188920,Commercial,6264,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",2.0,1890.0,0.0,2630.0,4,2.0,0,0,385000,NO
227529,Residential,4540,Res O/S A & 1/2,1.0,1923.0,6.0,1107.0,1,2.0,2,0,385000,NO
228577,Residential,4500,Res O/S A & 1/2,1.5,1912.0,12.0,1336.0,1,6.0,2,0,385000,NO
228622,Residential,4500,Multiple Residential Bldgs,2.0,1914.0,16.0,3399.0,3,7.0,3,0,385000,NO
241156,Residential,4580,Duplex N/S,1.5,1949.0,18.0,1963.0,2,7.0,2,0,385000,NO
183315,Residential,2540,Colonial,2.0,1912.0,8.0,2052.0,1,4.0,1,0,384000,NO
173674,Residential,3160,Dplx Bungalow,2.0,1915.0,12.0,2920.0,2,6.0,2,0,383000,NO
152532,Residential,3150,Duplex O/S,2.0,1904.0,10.0,2433.0,2,4.0,3,0,382000,NO
183450,Residential,2540,Dplx Bungalow,2.0,1927.0,10.0,2630.0,2,5.0,2,0,382000,NO
105198,Residential,820,Ranch,1.0,1962.0,6.0,2132.0,1,4.0,2,1,381500,NO
225912,Residential,4910,Res O/S A & 1/2,1.0,1895.0,7.0,1459.0,1,4.0,2,0,381000,NO
131205,Residential,1480,Triplex,2.0,1963.0,15.0,3580.0,3,6.0,3,1,380000,NO
151438,Residential,3060,Townhouse,2.0,1901.0,15.0,3276.0,2,9.0,3,0,380000,NO
164929,Residential,1980,Colonial,2.0,1937.0,7.0,1953.0,1,3.0,1,1,380000,NO
183287,Residential,2580,Dplx Bungalow,2.0,1925.0,13.0,3714.0,2,5.0,2,0,380000,NO
184399,Residential,2540,Colonial,2.0,1913.0,7.0,1808.0,1,4.0,2,1,380000,NO
189639,Residential,3190,Townhouse,2.0,1896.0,24.0,2616.0,2,10.0,2,2,380000,NO
194454,Residential,3040,Mansion,2.0,1922.0,25.0,4422.0,1,12.0,4,0,380000,NO
199369,Residential,3240,Triplex,2.0,1899.0,14.0,2645.0,3,5.0,3,0,380000,NO
226677,Residential,4910,Cottage,1.0,1890.0,5.0,1532.0,1,2.0,2,0,380000,NO
243320,Residential,4600,Res O/S A & 1/2,1.5,1905.0,7.0,1228.0,1,4.0,1,1,380000,NO
189826,Residential,3190,Res O/S 2sty +,2.0,1890.0,0.0,1824.0,1,4.0,1,1,377000,NO
227970,Residential,4540,Res O/S A & 1/2,1.5,1900.0,18.0,1607.0,1,7.0,2,0,376000,NO
152520,Residential,3150,Res O/S 2sty +,2.0,1924.0,8.0,1488.0,1,5.0,1,1,375000,NO
162445,Residential,2120,Townhouse,2.0,1969.0,12.0,3226.0,2,6.0,2,2,375000,NO
216559,Residential,4510,Res O/S A & 1/2,1.0,1900.0,6.0,1609.0,1,3.0,2,0,375000,NO
217616,Commercial,6281,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",1.5,1899.0,0.0,2337.0,2,1.0,0,0,375000,NO
225545,Residential,4910,Res O/S 2sty +,2.0,1865.0,6.0,1577.0,1,3.0,2,0,375000,NO
226502,Residential,4910,Multiple Residential Bldgs,1.0,1890.0,20.0,2728.0,3,9.0,3,0,375000,NO
229120,Residential,4500,Milwaukee Bungalow,1.5,1924.0,7.0,2046.0,1,4.0,1,1,375000,NO
242271,Residential,4610,Milwaukee Bungalow,1.0,1929.0,9.0,1716.0,1,4.0,2,1,375000,NO
244967,Residential,4620,Colonial,2.0,1953.0,7.0,1684.0,1,3.0,1,1,375000,NO
244984,Residential,4620,Res O/S 2sty +,2.0,1900.0,10.0,2521.0,1,6.0,2,2,375000,NO
244442,Residential,4620,Duplex N/S,2.0,1956.0,10.0,2240.0,2,6.0,2,0,374900,NO
259387,Commercial,6290,Pole Building,1.0,2010.0,0.0,4772.0,3,3.0,0,0,373700,NO
192365,Residential,3240,Duplex O/S,1.5,1880.0,10.0,2239.0,2,3.0,2,0,372500,NO
187806,Residential,2910,Res O/S 2sty +,2.0,1905.0,12.0,3074.0,1,3.0,2,3,372000,NO
184033,Residential,2540,Milwaukee Bungalow,1.0,1924.0,8.0,2714.0,1,3.0,2,0,370900,NO
100407,Residential,240,Colonial,2.0,2005.0,8.0,2324.0,1,4.0,3,1,370000,NO
102883,Residential,240,Colonial,2.0,2010.0,7.0,1852.0,1,3.0,2,1,370000,NO
102884,Residential,240,Ranch,1.0,2010.0,6.0,1709.0,1,3.0,2,0,370000,NO
175700,Residential,3330,Multiple Residential Bldgs,2.0,1894.0,18.0,2568.0,3,8.0,3,0,370000,NO
183229,Residential,2580,Dplx Bungalow,2.0,1922.0,10.0,2376.0,2,4.0,2,0,370000,NO
211412,Residential,4000,Multiple Residential Bldgs,2.0,1907.0,62.0,7199.0,4,32.0,6,1,370000,NO
240921,Residential,4580,Milwaukee Bungalow,1.0,1926.0,14.0,1706.0,1,7.0,2,0,370000,NO
241921,Residential,4580,Milwaukee Bungalow,1.5,1928.0,7.0,1335.0,1,3.0,1,0,370000,NO
250832,Residential,4430,Colonial,2.0,1989.0,5.0,1682.0,1,3.0,1,1,370000,NO
253142,Residential,4700,Dplx Bungalow,1.5,1929.0,18.0,1568.0,2,8.0,2,0,370000,NO
173321,Residential,3160,Res O/S 2sty +,2.0,1909.0,8.0,2304.0,1,5.0,2,1,369900,NO
248163,Residential,4420,Townhouse,2.0,1978.0,10.0,2625.0,2,6.0,2,2,369000,NO
240782,Residential,4580,Ranch,1.0,1953.0,7.0,1330.0,1,3.0,2,1,367000,NO
